-1.031676748486108375e-18,1.823668883641820296e-02,4.149631744853980730e-02,6.189808467855963808e-02,7.824141797447156654e-02,9.074461374244312262e-02,9.994164367389191117e-02,1.064076477776916274e-01,1.106769304122336428e-01,1.132181052960150869e-01,1.144304280280316194e-01,1.146486433563397300e-01,1.141509040457292790e-01,1.131672746848296218e-01,1.118877334286359770e-01,1.104692691956640355e-01,1.090419962380767827e-01,1.077143496841713871e-01,1.065774775322153867e-01,1.057089548380664712e-01,1.051759386670364088e-01,1.050378693692668591e-01,1.053488101532670251e-01,1.061595050810863750e-01,1.075192267056090667e-01,1.094774800061872333e-01,1.120856320519475757e-01,1.153985541541103221e-01,1.194764123311802956e-01,1.243868628553399802e-01,1.302081953139294923e-01,1.370346289864212974e-01,1.449864950426529298e-01,1.542315297755005588e-01,1.650314639330384692e-01,1.778462259077654983e-01,1.935696484931185291e-01,2.140677862609965676e-01,2.434285359155708983e-01,2.909625374179843904e-01,3.789376400908815445e-01,5.649001681180167989e-01,8.531724377771622292e-01,1.181152950465028439e+00,1.188002225123409916e+00,1.188999363587061042e+00,1.189185631136289167e+00,1.189251297383761896e+00,1.189297305626147327e+00,1.189339376720851993e+00,1.189379942076083108e+00,1.189419206603815393e+00,1.189456982784145467e+00,1.189492991269114119e+00,1.189526815088596701e+00,1.189557554639176784e+00,1.189583064692962378e+00,1.189605083925505458e+00,1.189624398473971612e+00,1.189641019781064291e+00,1.189654864413164370e+00,1.189665847838259349e+00,1.189673902804205152e+00,1.189679006335135680e+00,1.189681381327611698e+00,1.189683065635127601e+00,1.189683026836970026e+00,1.189680328044105062e+00,1.189674702773519055e+00,1.189666399778837258e+00,1.189656852938810516e+00,1.189652326666033932e+00,1.189680618541145485e+00,1.189869033344427507e+00,1.190825700298520085e+00,1.195683411918414096e+00,1.223514632603596608e+00,1.453076368137901531e+00,5.380247139825192759e-01,2.635190458635913169e-01,1.632620483339769779e-01,1.214512211727431373e-01,1.009682574360550034e-01,8.745216164493967159e-02,7.477423298886057279e-02,6.032865145616035651e-02,4.331693097356072164e-02,2.432104827921912488e-02,6.262942975520774912e-03,-7.685194574015780515e-18
-8.213570062752487524e-18,1.388579583899190781e-06,3.778458401989841422e-07,-5.590958486131284487e-07,-1.118594666227938788e-06,-1.448505046617774236e-06,-1.672566682011355253e-06,-1.855539851940178718e-06,-2.025331278819033924e-06,-2.191387171643869175e-06,-2.355092145178308799e-06,-2.514952743554406200e-06,-2.668939625167188672e-06,-2.815395300989048260e-06,-2.953262344164695335e-06,-3.082016928782145868e-06,-3.201494506898038674e-06,-3.311691972179949275e-06,-3.412579307410714156e-06,-3.503928977700401384e-06,-3.585160070319971982e-06,-3.655189477118826452e-06,-3.712280745542835406e-06,-3.753880893451640302e-06,-3.776435891191596130e-06,-3.775176891737149486e-06,-3.743872931928699223e-06,-3.674554927852239676e-06,-3.557237552966349253e-06,-3.379715715296140035e-06,-3.127624728048217187e-06,-2.785200298070069584e-06,-2.337709600298783849e-06,-1.777670835978878411e-06,-1.119411654301905579e-06,-4.316490125101413089e-07,9.144566816407750528e-08,-2.219589385562109504e-08,-1.843009477921191892e-06,-7.666040311884712537e-06,-2.169513887639690526e-05,-4.392076526471460008e-05,-1.247831308654538150e-06,-1.525951573033371771e-05,-1.641251298426483297e-05,-1.657327510419415742e-05,-1.660990394815985832e-05,-1.663469109153016399e-05,-1.665866069681238337e-05,-1.668255144875539013e-05,-1.670629815447950144e-05,-1.672982885506257928e-05,-1.675310536252349550e-05,-1.677621145689750049e-05,-1.680053257334946696e-05,-1.685230554245102088e-05,-1.707161534092907943e-05,-1.708340229047853998e-05,-1.710699662582885626e-05,-1.713210465494770704e-05,-1.715708582760819926e-05,-1.718137279354200816e-05,-1.720274639109943139e-05,-1.720625378894030693e-05,-1.732587555224977883e-05,-1.811684019123777116e-05,-1.817961196877835613e-05,-1.820869682028320265e-05,-1.823461962991457602e-05,-1.826003821428916646e-05,-1.828562471142774852e-05,-1.831250250489993797e-05,-1.834524386131005291e-05,-1.840617176170276418e-05,-1.864035308918881196e-05,-2.069571651765174738e-05,-2.687876815569323108e-05,-2.498954215391914097e-05,-4.446387058044052579e-05,-4.394987790271908826e-06,3.490011458080535529e-05,7.019576519566269376e-05,9.846972805955523896e-05,1.178313663413164307e-04,1.273500699448489634e-04,1.265585311584762826e-04,1.150295809598575047e-04,9.197717711368670352e-05,5.543735654431783768e-05,-1.221772977427528520e-17
5.632703547433183089e-18,9.668529294210775893e-02,1.415106579254442332e-01,1.616940429079576358e-01,1.687855565855715112e-01,1.686163926837715710e-01,1.643699025414877835e-01,1.578437838959473316e-01,1.500720470894922332e-01,1.416579904334543671e-01,1.329582696705350342e-01,1.241859715984158230e-01,1.154688235973197058e-01,1.068824262481935100e-01,9.846954586297933243e-02,9.025158468660478273e-02,8.223560871350341084e-02,7.441879789921294897e-02,6.679135121215902526e-02,5.933842450112963851e-02,5.204143166377495078e-02,4.487890475779677396e-02,3.782703577037237197e-02,3.085998626461508229e-02,2.395004159165625007e-02,1.706770778726994162e-02,1.018192323632964059e-02,3.260736884113105399e-03,-3.726792423631098989e-03,-1.080584346789270969e-02,-1.798471036716968799e-02,-2.522978206805194523e-02,-3.241061439975306824e-02,-3.918124637736596083e-02,-4.472645493509646436e-02,-4.722258740281747719e-02,-4.269241007094019130e-02,-2.254819631474230812e-02,3.185122510345539393e-02,1.622442469850754743e-01,4.705902071705281298e-01,1.256559953810851171e+00,2.171009057985876733e+00,3.164473123701587287e+00,2.968969122055463927e+00,2.772559093914116257e+00,2.576074274807358400e+00,2.379581765318203423e+00,2.183095984460329486e+00,1.986619225957145574e+00,1.790151442598824749e+00,1.593692215801594259e+00,1.397241058961762983e+00,1.200797356345266964e+00,1.004359874983716594e+00,8.079245178959899576e-01,6.114752255471966880e-01,4.150268946256692182e-01,2.185840865399234778e-01,2.214633472577179005e-02,-1.742867843382177873e-01,-3.707156763775218966e-01,-5.671407395101536464e-01,-7.635623724335881546e-01,-9.599801909650709231e-01,-1.156376439926241506e+00,-1.352762131334843909e+00,-1.549143881293717495e+00,-1.745523488841855819e+00,-1.941901495515079512e+00,-2.138277871118051898e+00,-2.334652050266312617e+00,-2.531024609334458386e+00,-2.727413514201636247e+00,-2.923966860519561006e+00,-3.121808222764919094e+00,-3.333942547106822030e+00,-3.753414650152244292e+00,-1.518794175778913624e+00,-5.834629513532957334e-01,-1.219337299042251577e-01,1.276387140278893162e-01,2.639915232334688056e-01,3.339941592206434051e-01,3.622626090484364902e-01,3.614213475328170722e-01,3.357653367558720015e-01,2.814320844625534113e-01,1.827767183357227876e-01,-5.010318271843766480e-17
2.339537807003275263e-18,1.421452492690981759e-05,1.626700853228641773e-05,1.723266787674819281e-05,1.818186843284109205e-05,1.893705503218109804e-05,1.940934397688169364e-05,1.963310572514226387e-05,1.968580518973735629e-05,1.964341115124928195e-05,1.956531659859377345e-05,1.949290585925062301e-05,1.945280995463376087e-05,1.946096687156793675e-05,1.952611776204995120e-05,1.965243508366967142e-05,1.984136519193025979e-05,2.009286846683642312e-05,2.040623408279829143e-05,2.078060967280618147e-05,2.121534733561990726e-05,2.171023555101131720e-05,2.226566257931428142e-05,2.288273890521992732e-05,2.356339107450492398e-05,2.431042267093050176e-05,2.512751350505839249e-05,2.601908313332995507e-05,2.698985575593291811e-05,2.804378167194260284e-05,2.918159661917299797e-05,3.039553249758663323e-05,3.165812469850883026e-05,3.289888970308652933e-05,3.395633948443644402e-05,3.448064001518283444e-05,3.374033586954472679e-05,3.025448030558098816e-05,2.116490682289513169e-05,1.549231874124748397e-06,-3.406610097255306801e-05,-7.962911423747098371e-05,-1.978757789110784638e-05,7.387462571006071386e-05,6.752920993348037273e-05,6.675502000373446162e-05,6.667862640394900289e-05,6.670758030688977774e-05,6.675936311796045299e-05,6.682369031924120318e-05,6.689951428943854798e-05,6.698763206829681848e-05,6.709389661268573817e-05,6.724857076917666347e-05,6.760041916083938253e-05,6.889712508115628984e-05,7.300427211595873430e-05,7.349919328091298492e-05,7.372273338293907740e-05,7.392013787025492316e-05,7.412113829182585725e-05,7.433370363651539453e-05,7.459927249059265277e-05,7.524632264672561168e-05,7.967079874854639102e-05,9.467091874720309872e-05,9.833988054482682684e-05,9.953562542454340073e-05,1.001805284354487257e-04,1.007164196000008929e-04,1.012616444069881435e-04,1.019024123297449880e-04,1.028647480457409879e-04,1.048820460605153361e-04,1.100894595586603819e-04,1.222746007916848362e-04,1.897757839059236720e-04,-1.131620782269234521e-05,4.762030249477110732e-04,8.321688154289030490e-05,-2.311007805623122480e-04,-4.134860912515580860e-04,-5.081885496130141922e-04,-5.556880264737367597e-04,-5.766887689006286108e-04,-5.759467617362137425e-04,-5.459518632037144853e-04,-4.666937993401106617e-04,-3.022277091425229880e-04,3.478401925630224309e-17
-6.539799352559278232e-19,9.997830567422608117e-02,8.087368478041187525e-02,6.430430993696141517e-02,5.901790327495168298e-02,6.027074465482310656e-02,6.420040104706246920e-02,6.877845543075671031e-02,7.313843009816957397e-02,7.701658845032847978e-02,8.042787896653796897e-02,8.349757704086635535e-02,8.637985551837365494e-02,8.922184511724506883e-02,9.215042227233763428e-02,9.526972648290181478e-02,9.866328632587467728e-02,1.023977536218750317e-01,1.065268621674812927e-01,1.110950408271374479e-01,1.161405024761778537e-01,1.216978046927734425e-01,1.277999412963193582e-01,1.344800263732399415e-01,1.417725900190233146e-01,1.497144035270622509e-01,1.583445363942220241e-01,1.677028879003862882e-01,1.778254450105425932e-01,1.887323757488171272e-01,2.004004443286712678e-01,2.127013019783784431e-01,2.252659756363212529e-01,2.371907299571492655e-01,2.464039526618263531e-01,2.483124246794213008e-01,2.329229356135068818e-01,1.787602995616713319e-01,4.021750591817761095e-02,-2.769425237001230111e-01,-9.447857064856912679e-01,-1.959641863520694915e+00,-9.033222638923356085e-01,2.074529708939350583e-02,-5.404765785729542110e-02,-6.306188332658883844e-02,-6.544460650351002773e-02,-6.718066071470185641e-02,-6.881069491841372565e-02,-7.036840215444707669e-02,-7.185262617295933019e-02,-7.326315480960934878e-02,-7.460109583120638765e-02,-7.586873967601769075e-02,-7.707250321433448126e-02,-7.823835251136998514e-02,-7.947997237646453605e-02,-8.068609717647114155e-02,-8.182392066254842722e-02,-8.289589801147669024e-02,-8.390337499531684562e-02,-8.484749868953157803e-02,-8.572940019841382431e-02,-8.655050084314654113e-02,-8.730811286010198291e-02,-8.787595525482748415e-02,-8.833284139732300311e-02,-8.872185403901797218e-02,-8.905244534301333392e-02,-8.932604059868304303e-02,-8.954040328574093544e-02,-8.969330411641025791e-02,-8.982895792198050677e-02,-9.041954325704334994e-02,-9.504166660206697648e-02,-1.288034783345893275e-01,-3.629347022883012142e-01,-2.346484537424251560e+00,1.994321893714713578e+00,1.533753029275476409e+00,9.071257378778186942e-01,4.547947865930632716e-01,1.666804592972150334e-01,-7.613340452766575658e-03,-1.068600088689243416e-01,-1.535722504942666489e-01,-1.563428237430534717e-01,-1.130643160349464188e-01,-2.578037875033812112e-02,-1.049838603239714325e-18
-1.787223365713535165e-19,-1.573245583587310772e-05,5.246510663441421807e-06,5.169339709144589948e-06,4.207597418782299210e-06,4.840264464048759352e-06,6.560030252064974124e-06,8.760260996353411132e-06,1.106552717085714849e-05,1.327999079816151879e-05,1.531531059843767743e-05,1.714231873652282808e-05,1.876261594003029027e-05,2.019262825858996377e-05,2.145490985766500456e-05,2.257354229935621057e-05,2.357180931457829385e-05,2.447111252427089332e-05,2.529054673462752844e-05,2.604681040917747307e-05,2.675427068584556258e-05,2.742508131623280256e-05,2.806929230650411056e-05,2.869490654952141172e-05,2.930783471611487815e-05,2.991167119549321634e-05,3.050714090243840989e-05,3.109090633699863833e-05,3.165307792709836455e-05,3.217203153922372998e-05,3.260356702918322297e-05,3.285812119516453661e-05,3.275275266566273359e-05,3.190991043274139924e-05,2.954400217174798420e-05,2.401080168216223614e-05,1.185216244375216783e-05,-1.423551596394302031e-05,-6.958478630588784948e-05,-1.837933482835471511e-04,-3.713214190625375782e-04,1.515604884254641554e-04,1.445017055885125783e-03,-5.528580177149709134e-05,-3.052285530545942262e-05,-3.240861578042294143e-05,-3.172673007947287752e-05,-3.053368165446339154e-05,-2.931649089348619809e-05,-2.815488850659522447e-05,-2.705994718377390144e-05,-2.603186869280579440e-05,-2.507015403087741731e-05,-2.418093844103505108e-05,-2.348353092681347803e-05,-2.603378937585343629e-05,-4.909232174476595850e-05,-4.630714923351132012e-05,-4.533079292590742323e-05,-4.465667553132312103e-05,-4.406966543822946319e-05,-4.350320384372638341e-05,-4.267172207839205927e-05,-3.948828920035606468e-05,-4.943814405115359081e-05,-1.408312154146753085e-04,-1.440942282109944198e-04,-1.445369927542602137e-04,-1.449585321174666703e-04,-1.454901435198225907e-04,-1.461481290749219448e-04,-1.469373747924422591e-04,-1.478772440495973515e-04,-1.492432571148744698e-04,-1.562190645921872063e-04,-2.961571419568160570e-04,-2.936947664146478888e-04,2.713531212944955869e-03,-2.200307478867914973e-04,2.340654762223640226e-04,1.262648313895717528e-04,-5.310448024645216236e-05,-1.924232039236078149e-04,-2.767857874447220449e-04,-3.117840408331914374e-04,-3.056411833888687574e-04,-2.644062171771652107e-04,-1.933456014817219455e-04,-1.127635875671140268e-04,-2.970395546190989451e-18
6.409477061020776017e-19,2.173900860507224876e-07,-1.809110621271936854e-05,-1.476685193113999192e-05,-1.195449694155346348e-05,-1.145500870317649830e-05,-1.224879923579759526e-05,-1.352946310124311592e-05,-1.488414213795525856e-05,-1.613923492262558872e-05,-1.724050835893914309e-05,-1.818696492625899359e-05,-1.899809947036972251e-05,-1.969881720003884652e-05,-2.031311636313339638e-05,-2.086192029245198485e-05,-2.136276139350343136e-05,-2.183021224122650217e-05,-2.227655851699168009e-05,-2.271250020261216459e-05,-2.314780642181108995e-05,-2.359191038223541924e-05,-2.405445338821695790e-05,-2.454578887516634889e-05,-2.507743979668700446e-05,-2.566246112220736271e-05,-2.631556221020515309e-05,-2.705263571047009579e-05,-2.788888558595303450e-05,-2.883376775924500386e-05,-2.987885738573446928e-05,-3.097028155947526202e-05,-3.194786939399690248e-05,-3.241315273278552820e-05,-3.144618468067510733e-05,-2.700228683627808760e-05,-1.463297387177557735e-05,1.520193953882907685e-05,8.252175602378279413e-05,2.256256104843955073e-04,4.697344932352499783e-04,1.026940531809378297e-05,5.027751530930842788e-02,1.808316545501621464e-01,2.617875202510869248e-02,1.091228273939641967e-02,8.207486466355646756e-03,5.951980527558822960e-03,3.511680929155637943e-03,9.931053590448810520e-04,-1.550412078556670428e-03,-4.104062954607512297e-03,-6.665081701528916339e-03,-9.233938135410202711e-03,-1.181195243206663477e-02,-1.439834202593779158e-02,-1.698254699755117128e-02,-1.959306150344671676e-02,-2.221383430213121415e-02,-2.485121657034105799e-02,-2.750714387043805970e-02,-3.018335405519599265e-02,-3.288241033181533296e-02,-3.561258200496602438e-02,-3.837991046897433478e-02,-4.112507987996438102e-02,-4.395523428515567266e-02,-4.680038834473659176e-02,-4.966839211067107518e-02,-5.254972681739851492e-02,-5.538476298277500431e-02,-5.791622195668480466e-02,-5.909332138795014844e-02,-5.478527387533373844e-02,-2.964915221532212278e-02,6.641406993058387997e-02,4.342988056991098356e-01,-2.345579027042798102e-03,1.373549196973628493e-04,-2.070717724227372593e-04,-1.220520581479716194e-05,1.556947308187468587e-04,2.346172598743570938e-04,2.608930847094527742e-04,2.637003949674570822e-04,2.546350183649000046e-04,2.324374105374425530e-04,1.885824739911376717e-04,1.244527506941453760e-04,-9.178614914239798104e-19
1.270056518142504755e-19,-2.638453753482108977e-01,-3.074676089001268098e-01,-2.939054229059407941e-01,-2.644500189972970872e-01,-2.319722651696062010e-01,-2.010048585277903477e-01,-1.730097634144896479e-01,-1.481636970722982338e-01,-1.261060210644388835e-01,-1.062862237894403733e-01,-8.812708065848266770e-02,-7.109623018433376684e-02,-5.473177587621827489e-02,-3.864556699239801718e-02,-2.251649356682872832e-02,-6.080082517658773160e-03,1.088255813997007077e-02,2.855510595001419308e-02,4.709522981788024504e-02,6.664258255092815608e-02,8.732570982958563766e-02,1.092680634753803587e-01,1.325932955021006110e-01,1.574299433518830671e-01,1.839154742118198627e-01,2.121993635386877908e-01,2.424442686833709615e-01,2.748230518871975225e-01,3.095066182904215313e-01,3.466315937589095619e-01,3.862242516372388357e-01,4.280303692843324126e-01,4.711440149249536691e-01,5.132070951340810261e-01,5.486865762135367808e-01,5.651276695230035285e-01,5.347429183913861017e-01,3.941299682756285172e-01,-1.222965977876356788e-02,-1.136401162047875557e+00,-4.829155191318311502e+00,-9.046735244447726698e-01,-1.050361831880495700e+00,-7.619211886966323899e-01,-6.992475984891538543e-01,-6.785350775342225971e-01,-6.650721065779545693e-01,-6.533138318635351993e-01,-6.423037987292653517e-01,-6.318561896724508298e-01,-6.219268126734764923e-01,-6.125000075388998821e-01,-6.035675234449927595e-01,-5.951260204264204878e-01,-5.871740885696736800e-01,-5.796483543664361360e-01,-5.725977251464613449e-01,-5.660122716179666336e-01,-5.598776089922574695e-01,-5.541867184021888049e-01,-5.489340307337703395e-01,-5.441141490255297919e-01,-5.397195760385968821e-01,-5.357310928822045515e-01,-5.321933618237364438e-01,-5.290698669871731763e-01,-5.263515050271793116e-01,-5.240390350757201388e-01,-5.221228919389896417e-01,-5.205624476983158333e-01,-5.191844899281343739e-01,-5.171914871950408221e-01,-5.106390058877564586e-01,-4.784734854739214338e-01,-2.933415129839029301e-01,1.042580595220825801e+00,1.773270657872670952e+01,5.300384325895961091e+00,1.893346238675847060e+00,6.023519342957701639e-01,6.606855616253614130e-03,-3.131571134715977478e-01,-5.054649322073927475e-01,-6.279581434335722578e-01,-7.018676380101674939e-01,-7.278965336300581290e-01,-6.852359000818868395e-01,-5.102372740712414201e-01,-1.929683779925355011e-19
-2.480481395873316421e-19,4.645100509753580798e-01,7.602322309917594056e-01,9.092752658168622437e-01,9.691030384963225108e-01,9.787375075983938411e-01,9.607852355607948702e-01,9.277822015919180432e-01,8.865722169387229012e-01,8.408683711061267774e-01,7.926843923610431553e-01,7.431195213856911508e-01,6.927835285512173868e-01,6.420243189713705778e-01,5.910485816182481367e-01,5.399852310480270923e-01,4.889186590744679095e-01,4.379062672210557450e-01,3.869879161617836849e-01,3.361912615356720258e-01,2.855350143260024232e-01,2.350311746903780696e-01,1.846868134231086089e-01,1.345058029686910239e-01,8.449095831662165046e-02,3.464738862185982177e-02,-1.501129851610578762e-02,-6.445043345130897772e-02,-1.135878241341924666e-01,-1.622372297896163273e-01,-2.099872269246365886e-01,-2.559420268987855906e-01,-2.981688121911372780e-01,-3.325237538858948905e-01,-3.501654951333286747e-01,-3.322891353796849634e-01,-2.389014212979134466e-01,1.559338235064124112e-02,6.180518070031190137e-01,1.996305151156490876e+00,5.241534009895691071e+00,1.379059485604447310e+01,1.723022024951962883e-01,-3.342266408001840494e-01,2.179506933135852073e-02,3.608149273202430896e-02,3.086532442823998468e-02,2.334891876694179108e-02,1.546669631309425218e-02,7.518318202903040252e-03,-4.467759426196562709e-04,-8.423429274950535936e-03,-1.641515179887362980e-02,-2.442767833906197769e-02,-3.246827920211084462e-02,-4.054443700938948486e-02,-4.864684075589457285e-02,-5.679367381429052675e-02,-6.499137182711008098e-02,-7.324314467507275772e-02,-8.155440441734533585e-02,-8.993096381457037214e-02,-9.837850829073267744e-02,-1.069011713525127166e-01,-1.154999439763704366e-01,-1.241989379652299608e-01,-1.329906246345925747e-01,-1.418840915482435794e-01,-1.508852664881865646e-01,-1.599974494669900160e-01,-1.692121205249571825e-01,-1.784660908699408355e-01,-1.874184361341900140e-01,-1.942223359759221724e-01,-1.889597725357710090e-01,-1.359944714746690042e-01,-5.149208286058988282e-01,-2.475799842218687985e+01,-1.166739209109535835e+01,-5.052745430870068333e+00,-1.686053606495207413e+00,1.899679866833164921e-01,1.259639781561546990e+00,1.856109116418086291e+00,2.153168571856341362e+00,2.235985931811659722e+00,2.127082990666040452e+00,1.789315977296472404e+00,1.120356515400597441e+00,1.668453102190430015e-19
3.632356552320669597e-19,2.173948091344600920e-07,-1.809109367232787313e-05,-1.476683381790465572e-05,-1.195447224819972082e-05,-1.145497719925172760e-05,-1.224876148766558588e-05,-1.352942003890178310e-05,-1.488409477577613177e-05,-1.613918407338507021e-05,-1.724045458291717758e-05,-1.818690853956188359e-05,-1.899804050119462562e-05,-1.969875553669506998e-05,-2.031305165473867004e-05,-2.086185215498111994e-05,-2.136268925440990108e-05,-2.183013549965679583e-05,-2.227647646888985031e-05,-2.271241206647612394e-05,-2.314771138399410137e-05,-2.359180748909191363e-05,-2.405434167029818778e-05,-2.454566720428152531e-05,-2.507730697707762530e-05,-2.566231581995445687e-05,-2.631540296305933500e-05,-2.705246088421343765e-05,-2.788869334655588370e-05,-2.883355603884013761e-05,-2.987862381295383542e-05,-3.097002327525223941e-05,-3.194758290530952177e-05,-3.241283332691578735e-05,-3.144582551050013495e-05,-2.700187723195182434e-05,-1.463249665468051645e-05,1.520250918296084473e-05,8.252243251053066608e-05,2.256262688311322525e-04,4.697343413613730596e-04,1.026836105140945157e-05,-4.975067449775404105e-02,-1.808653784859809155e-01,-2.614982686174723708e-02,-1.086612390107909512e-02,-8.163290469927414819e-03,-5.912126240336293588e-03,-3.476288139272136479e-03,-9.620507784316676423e-04,1.577260987505089019e-03,4.126807432663880983e-03,6.683706181341027459e-03,9.247930041290215730e-03,1.181881092353673050e-02,1.439420293013580522e-02,1.699252146077575090e-02,1.958771625676748382e-02,2.220349584200215914e-02,2.483735338491617137e-02,2.748998100461873956e-02,3.016272230126355175e-02,3.285648888555105923e-02,3.556778888059745902e-02,3.830149934170540282e-02,4.111396886122448829e-02,4.390168772369849176e-02,4.673265803061519424e-02,4.959481737498232928e-02,5.247233376812184685e-02,5.530404343165427200e-02,5.783236835059252234e-02,5.900695264639820026e-02,5.470077597505985934e-02,2.960569418288718987e-02,-6.585929482173566440e-02,-4.334285013094235639e-01,-2.345562916473203138e-03,1.374187173169005578e-04,-2.070506296171402893e-04,-1.222374742772679297e-05,1.556565564606417001e-04,2.345750738465693451e-04,2.608551003576216223e-04,2.636702257753266313e-04,2.546138344852092285e-04,2.324249273790995212e-04,1.885771853148467407e-04,1.244518106530536684e-04,-2.408678187844920087e-19
